#IMAGE
2 LARGE_TARGETS
779373937 525.637 381.449 525.637 381.449 3.62 2.98
779373970 525.823 380.842 525.823 380.842 3.61 2.97
779374004 524.746 381.848 524.746 381.848 3.61 2.96
779374037 526.148 381.137 526.148 381.137 3.62 2.96
779374071 526.003 381.467 526.003 381.467 3.62 2.96
779374087 527.119 379.384 527.119 379.384 3.62 2.95
779374104 526.061 378.821 526.061 378.821 3.63 2.95
779374137 525.594 377.88 525.594 377.88 3.63 2.96
779374154 526.098 378.351 526.098 378.351 3.62 2.96
779374171 547.147 380.255 547.147 380.255 0 2.96
779374187 575.268 381.16 575.268 381.16 3.63 2.96
779374204 593.651 383.503 593.651 383.503 0 2.97
779374237 592.503 384.847 592.503 384.847 3.62 2.98
779374254 597.892 384.936 597.892 384.936 3.62 2.98
779374287 598.517 387.895 598.517 387.895 3.62 2.97
779374304 597.631 387.213 597.631 387.213 3.62 2.97
779374337 598.894 391.85 598.894 391.85 3.61 2.98
779374354 599.318 393.352 599.318 393.352 3.61 2.98
779374387 599.354 394.726 599.354 394.726 3.62 2.97
779374404 599.985 397.01 599.985 397.01 3.62 2.98
779374421 601.384 398.384 601.384 398.384 3.63 2.98
779374437 601.687 399.229 601.687 399.229 3.64 2.99
779374454 599.809 400.045 599.809 400.045 3.64 2.99
779374471 599.147 401.94 599.147 401.94 3.66 2.99
779374487 600.02 403.723 600.02 403.723 3.67 3
779374504 599.806 405.703 599.806 405.703 3.67 3.01
779374554 574.967 405.363 574.967 405.363 3.68 3.01
779374587 546.304 403.997 546.304 403.997 3.69 3.01
779374604 553.771 404.37 553.771 404.37 3.7 3.02
779374621 549.026 402.84 549.026 402.84 3.69 3.02
779374637 540.989 401.062 540.989 401.062 3.7 3.02
779374654 540.184 399.511 540.184 399.511 3.7 3.03
779374671 540.373 399.081 540.373 399.081 3.71 3.03
779374687 537.439 397.403 537.439 397.403 3.7 3.03
779374704 538.047 396.376 538.047 396.376 3.7 3.02
04-same2 1
779375655 613.964 404.418 613.964 404.418 0 3.07
779375705 614.168 403.755 614.168 403.755 0 3.08
779375721 615.299 400.571 615.299 400.571 0 3.08
779375755 614.205 401.948 614.205 401.948 0 3.1
779375771 613.661 403.893 613.661 403.893 0 3.11
779375788 613.035 400.706 613.035 400.706 0 3.11
779375805 613.119 400.858 613.119 400.858 0 3.11
779375821 611.917 397.456 611.917 397.456 0 3.11
779375838 611.577 396.553 611.577 396.553 0 3.12
779375855 610.223 401.8 610.223 401.8 0 3.12
779375871 609.995 399.67 609.995 399.67 0 3.11
779375888 610.569 400.776 610.569 400.776 0 3.14
779375905 608.699 404.65 608.699 404.65 0 3.14
779375921 533.269 446.786 533.269 446.786 3.73 3.13
779375939 532.14 451.031 532.14 451.031 3.75 3.14
779375955 526.689 461.237 526.689 461.237 3.77 3.14
779375988 527.861 467.644 527.861 467.644 3.78 3.14
779376005 527.523 469.441 527.523 469.441 3.8 3.14
779376021 527.515 471.094 527.515 471.094 3.81 3.15
779376055 529.195 473.147 529.195 473.147 3.82 3.16
779376071 524.645 477.079 524.645 477.079 3.84 3.16
779376088 524.573 475.507 524.573 475.507 3.86 3.16
779376105 524.494 475.263 524.494 475.263 3.87 3.17
779376121 524.635 478.142 524.635 478.142 3.9 3.18
779376138 524.798 478.261 524.798 478.261 3.9 3.19
779376155 526.524 529.197 526.524 529.197 3.91 3.19
779376172 528.944 579.028 528.944 579.028 3.92 3.19
779376205 530.741 582.555 530.741 582.555 3.93 3.19
779376222 530.13 578.994 530.13 578.994 3.94 3.17
779376255 533.112 582.407 533.112 582.407 3.95 3.17
779376305 534.271 586.297 534.271 586.297 3.95 3.18
779376322 537.898 587.963 537.898 587.963 3.95 3.2
779376355 537.08 588.389 537.08 588.389 3.94 3.2
779376372 538.251 588.451 538.251 588.451 3.94 3.2
779376388 539.681 588.62 539.681 588.62 3.95 3.2
779376405 540.896 586.263 540.896 586.263 3.95 3.2
779376422 543.822 587.575 543.822 587.575 3.96 3.2
779376455 543.032 588.658 543.032 588.658 3.96 3.19
779376472 542.131 587.089 542.131 587.089 3.97 3.19
779376488 546.149 588.808 546.149 588.808 3.98 3.19
779376505 657.599 572.151 657.599 572.151 3.97 3.18
779376522 669.67 565.59 669.67 565.59 3.96 3.19
779376538 678.956 564.234 678.956 564.234 3.96 3.2
779376555 680.097 554.926 680.097 554.926 3.96 3.2
779376572 681.411 553.236 681.411 553.236 3.95 3.21
779376588 682.653 547.021 682.653 547.021 3.95 3.2
779376605 683.96 542.402 683.96 542.402 3.94 3.2
779376622 682.467 543.308 682.467 543.308 3.95 3.21
779376638 680.935 541.523 680.935 541.523 3.94 3.21
779376655 680.335 537.765 680.335 537.765 3.94 3.21
779376672 681.011 537.376 681.011 537.376 3.94 3.2
779376688 681.938 535.867 681.938 535.867 3.93 3.2
779376705 681.754 534.781 681.754 534.781 3.92 3.2
779376722 681.04 536.038 681.04 536.038 3.91 3.19
779376755 615.861 536.062 615.861 536.062 3.9 3.19
779376772 596.673 535.238 596.673 535.238 3.9 3.19
779376822 586.685 534.414 586.685 534.414 3.9 3.17
779376855 591.041 535.41 591.041 535.41 3.9 3.16
779376872 588.511 534.642 588.511 534.642 3.89 3.16
04-same2->S
05-same3 0
779378239 656.78 406.809 656.78 406.809 3.93 3.2
779378272 661.071 399.759 661.071 399.759 3.94 3.21
779378289 661.9 402.144 661.9 402.144 3.94 3.21
779378322 665.332 409.384 665.332 409.384 3.95 3.22
779378339 668.415 408.5 668.415 408.5 3.95 3.22
779378356 669.517 411.74 669.517 411.74 3.95 3.23
779378373 670.296 411.778 670.296 411.778 3.95 3.22
779378389 671.069 412.788 671.069 412.788 3.96 3.22
779378406 671.502 414.309 671.502 414.309 3.97 3.22
779378422 670.346 414.119 670.346 414.119 3.98 3.22
779378439 669.548 415.252 669.548 415.252 3.99 3.23
779378489 647.568 345.87 647.568 345.87 4 3.22
779378506 629.218 336.091 629.218 336.091 4.01 3.22
779378523 616.629 328.625 616.629 328.625 4.01 3.23
779378556 609.092 327.557 609.092 327.557 4.02 3.24
779378573 613.701 324.737 613.701 324.737 4.03 3.24
779378589 614.673 323.567 614.673 323.567 4.04 3.23
779378606 618.322 322.529 618.322 322.529 4.04 3.23
779378623 500.014 267.826 500.014 267.826 4.05 3.24
779378639 482.52 209.111 482.52 209.111 4.05 3.24
779378656 477.566 208.644 477.566 208.644 4.05 3.24
779378673 473.954 209.151 473.954 209.151 4.04 3.25
779378689 471.382 207.723 471.382 207.723 4.03 3.25
779378723 472.103 212.25 472.103 212.25 4.03 3.25
779378739 471.037 214.503 471.037 214.503 4.02 3.24
779378773 472.397 215.07 472.397 215.07 4.01 3.23
779378789 472.493 214.363 472.493 214.363 4 3.23
779378823 471.365 214.535 471.365 214.535 3.99 3.23
779378839 470.335 214.345 470.335 214.345 3.98 3.23
779378856 517.334 212.017 517.334 212.017 3.98 3.22
779378873 730.376 208.751 730.376 208.751 3.98 3.23
779378889 860.207 207.251 860.207 207.251 3.98 3.24
779378906 858.974 204.763 858.974 204.763 3.98 3.25
779378923 859.16 202.313 859.16 202.313 3.99 3.26
779378939 859.825 198.641 859.825 198.641 4 3.27
779378956 859.236 194.958 859.236 194.958 3.99 3.27
779378973 859.931 194.262 859.931 194.262 4 3.27
779378989 861.479 191.494 861.479 191.494 4 3.28
779379006 861.521 189.899 861.521 189.899 4.01 3.29
779379023 861.283 187.56 861.283 187.56 4.01 3.29
779379039 861.175 186.677 861.175 186.677 4.02 3.29
779379056 861.496 186.457 861.496 186.457 4.02 3.3
779379073 861.876 185.238 861.876 185.238 4.03 3.3
779379089 862.635 185.02 862.635 185.02 4.03 3.3
779379123 586.374 182.941 586.374 182.941 4.02 3.29
779379139 459.18 181.095 459.18 181.095 4.03 3.29
779379156 466.426 180.348 466.426 180.348 4.02 3.29
779379173 461.606 177.583 461.606 177.583 4.03 3.29
779379190 458.745 175.803 458.745 175.803 4.02 3.29
779379206 456.499 174.345 456.499 174.345 4.01 3.29
779379223 456.982 173.968 456.982 173.968 4.01 3.28
779379240 455.937 173.496 455.937 173.496 4.01 3.28
779379273 456.322 172.223 456.322 172.223 4.01 3.28
779379290 455.051 172.896 455.051 172.896 4 3.28
779379323 455.743 172.243 455.743 172.243 3.99 3.28
779379340 456.179 172.767 456.179 172.767 3.99 3.28
779379373 456 173.403 456 173.403 3.98 3.27
779379390 455.245 174.423 455.245 174.423 3.97 3.26
779379406 455.648 176.717 455.648 176.717 3.96 3.25
779379423 456.268 178.619 456.268 178.619 3.96 3.24
779379440 456.92 181.397 456.92 181.397 3.95 3.23
779379456 457.92 182.657 457.92 182.657 3.94 3.22
779379473 648.094 194.203 648.094 194.203 3.93 3.22
779379490 757.78 198.867 757.78 198.867 3.92 3.22
779379506 759.087 201.074 759.087 201.074 3.92 3.23
779379523 760.093 207.535 760.093 207.535 3.92 3.24
779379540 759.322 210.693 759.322 210.693 3.92 3.24
779379559 760.015 213.603 760.015 213.603 3.92 3.24
779379573 761.766 216.953 761.766 216.953 3.91 3.25
779379590 764.42 218.975 764.42 218.975 3.91 3.25
779379606 765.681 219.502 765.681 219.502 3.9 3.25
779379623 766.522 222.526 766.522 222.526 3.91 3.27
779379640 766.182 223.101 766.182 223.101 3.91 3.27
779379690 766.556 220.606 766.556 220.606 3.91 3.28
779379706 765.961 220.835 765.961 220.835 3.91 3.28
779379723 566.712 218.975 566.712 218.975 3.92 3.28
779379740 458.531 216.616 458.531 216.616 3.93 3.29
779379756 458.163 215.471 458.163 215.471 3.94 3.28
779379773 458.056 213.32 458.056 213.32 3.95 3.28
779379790 461.026 211.954 461.026 211.954 3.96 3.28
779379806 461.565 209.1 461.565 209.1 3.96 3.27
779379823 460.994 209.342 460.994 209.342 3.97 3.27
779379840 461.76 205.415 461.76 205.415 3.96 3.26
779379873 461.708 203.521 461.708 203.521 3.96 3.26
779379890 462.009 203.929 462.009 203.929 3.96 3.27
779379907 461.835 203.167 461.835 203.167 3.95 3.27
779379923 460.868 202.619 460.868 202.619 3.95 3.28
779379940 461.089 203.581 461.089 203.581 3.95 3.28
779379973 460.255 202.79 460.255 202.79 3.95 3.29
779379990 461.375 203.091 461.375 203.091 3.95 3.3
779380007 681.124 226.689 681.124 226.689 3.96 3.3
779380023 748.655 295.86 748.655 295.86 3.95 3.31
779380040 748.146 294.599 748.146 294.599 3.96 3.32
779380057 753.667 301.957 753.667 301.957 3.96 3.33
779380073 752.157 305.602 752.157 305.602 3.97 3.33
779380090 752.059 307.676 752.059 307.676 3.97 3.34
779380107 752.35 305.91 752.35 305.91 3.97 3.33
779380123 752.979 305.294 752.979 305.294 3.98 3.33
779380140 754.501 303.009 754.501 303.009 3.98 3.33
779380190 755.078 304.544 755.078 304.544 3.98 3.33
779380207 755.828 305.652 755.828 305.652 3.99 3.33
779380240 755.424 307.903 755.424 307.903 3.99 3.34
779380257 614.289 305.945 614.289 305.945 3.99 3.35
779380273 478.199 249.273 478.199 249.273 3.99 3.35
779380290 466.21 269.53 466.21 269.53 4.01 3.34
779380307 456.18 264.851 456.18 264.851 4.04 3.34
779380323 455.266 249.708 455.266 249.708 4.05 3.35
779380340 455.559 242.264 455.559 242.264 4.06 3.34
779380357 456.128 244.203 456.128 244.203 4.07 3.35
779380373 456.063 239.236 456.063 239.236 4.07 3.36
779380390 456.472 238.007 456.472 238.007 4.07 3.36
779380409 456.471 236.801 456.471 236.801 4.07 3.36
779380440 456.042 235.172 456.042 235.172 4.06 3.35
779380473 456.679 233.894 456.679 233.894 4.05 3.34
779380490 455.432 233.739 455.432 233.739 4.05 3.33
779380523 456.431 234.45 456.431 234.45 4.04 3.33
779380540 457.087 231.801 457.087 231.801 4.05 3.33
779380557 456.968 230.721 456.968 230.721 4.04 3.33
779380573 458.21 230.886 458.21 230.886 4.04 3.33
779380590 458.835 229.268 458.835 229.268 4.03 3.34
779380607 661.166 232.35 661.166 232.35 4.04 3.34
779380640 809.134 238.515 809.134 238.515 4.03 3.35
779380657 815.014 236.363 815.014 236.363 4.03 3.36
779380674 818.357 239.327 818.357 239.327 4.03 3.38
779380690 817.678 248.555 817.678 248.555 4.03 3.4
779380707 820.387 251.45 820.387 251.45 4.04 3.41
05-same3 1
779381674 657.317 555.482 657.317 555.482 3.86 3.13
779381691 657.399 556.308 657.399 556.308 3.87 3.14
779381708 657.696 557.321 657.696 557.321 3.86 3.14
779381724 656.686 559.218 656.686 559.218 3.86 3.14
779381741 656.659 560.596 656.659 560.596 3.87 3.14
779381757 655.984 561.62 655.984 561.62 3.87 3.14
779381774 657.428 561.799 657.428 561.799 3.88 3.14
779381791 657.597 561.068 657.597 561.068 3.88 3.15
779381807 658.015 561.122 658.015 561.122 3.89 3.13
779381824 657.281 562.313 657.281 562.313 3.89 3.13
779381841 656.574 562.965 656.574 562.965 3.9 3.12
779381857 656.054 562.981 656.054 562.981 3.91 3.12
779381874 656.454 561.552 656.454 561.552 3.92 3.13
779381907 803.217 531.403 803.217 531.403 3.93 3.14
779381941 836.089 514.648 836.089 514.648 3.95 3.15
779381957 836.389 508.102 836.389 508.102 3.95 3.17
779381974 839.149 498.519 839.149 498.519 3.96 3.18
05-same3->S
06-different3 0
779383325 633.632 427.958 633.632 427.958 3.92 3.19
779383341 635.069 427.612 635.069 427.612 3.91 3.18
779383358 636.572 427.872 636.572 427.872 3.9 3.19
779383375 637.849 426.885 637.849 426.885 3.9 3.19
779383392 639.871 425.661 639.871 425.661 3.88 3.2
779383408 640.495 425.512 640.495 425.512 3.88 3.21
779383425 639.989 425.047 639.989 425.047 3.87 3.21
779383442 639.275 424.404 639.275 424.404 3.87 3.21
779383458 637.948 423.533 637.948 423.533 3.87 3.2
779383475 638.571 423.835 638.571 423.835 3.87 3.2
779383492 636.751 423.181 636.751 423.181 3.88 3.19
779383508 634.905 422.805 634.905 422.805 3.88 3.19
779383525 634.421 423.105 634.421 423.105 3.88 3.19
779383542 635.127 422.925 635.127 422.925 3.89 3.19
779383558 636.006 422.758 636.006 422.758 3.9 3.19
779383608 633.901 424.804 633.901 424.804 3.92 3.19
779383625 632.277 426.82 632.277 426.82 3.93 3.18
779383642 631.072 430.716 631.072 430.716 3.94 3.19
779383658 628.744 433.034 628.744 433.034 3.95 3.19
779383675 625.156 435.019 625.156 435.019 3.96 3.19
779383692 624.732 437.015 624.732 437.015 3.98 3.19
779383708 624.815 438.802 624.815 438.802 3.99 3.19
779383725 626.174 440.451 626.174 440.451 4 3.2
779383758 473.291 503.986 473.291 503.986 4.01 3.21
779383775 464.983 522.916 464.983 522.916 4.02 3.19
779383792 458.202 521.394 458.202 521.394 4.02 3.18
779383825 453.228 527.857 453.228 527.857 4.02 3.17
779383858 451.381 528.486 451.381 528.486 4.03 3.16
779383875 448.127 530.643 448.127 530.643 4.03 3.16
779383892 448.062 531.544 448.062 531.544 4.03 3.16
779383908 447.006 532.509 447.006 532.509 4.03 3.15
779383925 445.617 534.024 445.617 534.024 4.03 3.15
779383942 443.354 535.004 443.354 535.004 4.02 3.14
779383958 442.244 536.213 442.244 536.213 4.02 3.13
779383975 440.362 537.576 440.362 537.576 4.01 3.13
779383992 438.87 537.403 438.87 537.403 4.01 3.13
779384008 437.882 537.055 437.882 537.055 4.01 3.13
779384025 442.008 536.87 442.008 536.87 4 3.13
779384058 832.862 454.008 832.862 454.008 4 3.15
779384075 834.781 436.914 834.781 436.914 3.98 3.16
779384092 832.977 431.483 832.977 431.483 3.98 3.19
779384108 832.921 428.542 832.921 428.542 3.97 3.2
779384125 832.841 426.644 832.841 426.644 3.97 3.21
779384158 832.087 426.661 832.087 426.661 3.97 3.21
779384175 831.481 426.326 831.481 426.326 3.97 3.23
779384192 830.864 426.063 830.864 426.063 3.98 3.23
779384209 831.259 426.526 831.259 426.526 3.98 3.24
779384225 830.809 425.956 830.809 425.956 3.99 3.23
779384242 831.072 424.919 831.072 424.919 4 3.23
779384259 830.54 423.861 830.54 423.861 4.01 3.23
779384275 829.305 422.132 829.305 422.132 4.01 3.22
779384292 829.638 422.078 829.638 422.078 4.02 3.22
779384309 828.347 422.284 828.347 422.284 4.01 3.21
779384325 648.257 430.853 648.257 430.853 4.01 3.21
779384359 494.814 465.2 494.814 465.2 4.01 3.2
779384375 486.929 481.444 486.929 481.444 4.01 3.18
779384425 486.484 492.187 486.484 492.187 4.01 3.18
779384459 485.971 487.364 485.971 487.364 4 3.16
779384475 484.933 490.913 484.933 490.913 3.99 3.14
779384492 484.256 490.002 484.256 490.002 3.97 3.13
779384509 484.418 492.011 484.418 492.011 3.96 3.12
779384525 483.735 493.005 483.735 493.005 3.94 3.11
779384542 483.657 495.918 483.657 495.918 3.94 3.1
779384559 483.868 497.498 483.868 497.498 3.93 3.1
779384575 483.107 498.872 483.107 498.872 3.94 3.1
779384592 482.277 500.166 482.277 500.166 3.93 3.1
779384625 777.429 476.832 777.429 476.832 3.92 3.11
779384659 841.031 450.098 841.031 450.098 3.92 3.12
779384675 841.736 433.497 841.736 433.497 3.92 3.14
779384692 843.337 437.673 843.337 437.673 3.91 3.16
779384725 846.48 433.974 846.48 433.974 3.91 3.16
779384742 846.04 430.403 846.04 430.403 3.91 3.17
779384759 847.871 430.227 847.871 430.227 3.9 3.17
779384775 848.025 428.666 848.025 428.666 3.9 3.18
779384792 849.408 426.999 849.408 426.999 3.9 3.18
779384809 849.072 425.137 849.072 425.137 3.89 3.19
779384825 849.066 424.02 849.066 424.02 3.89 3.19
779384842 848.545 421.641 848.545 421.641 3.89 3.18
779384859 849.593 420.116 849.593 420.116 3.89 3.18
779384875 850.05 419.495 850.05 419.495 3.88 3.18
779384892 850.713 417.661 850.713 417.661 3.87 3.18
779384909 851.859 416.728 851.859 416.728 3.87 3.17
779384926 853.575 416.289 853.575 416.289 3.87 3.17
779384959 633.819 424.476 633.819 424.476 3.87 3.15
779384976 524.36 448.702 524.36 448.702 3.88 3.13
779384992 527.525 453.817 527.525 453.817 3.88 3.12
779385009 529.75 460.034 529.75 460.034 3.88 3.11
779385026 530.247 466.465 530.247 466.465 3.88 3.12
779385042 529.335 472.597 529.335 472.597 3.89 3.12
779385059 530.01 474.208 530.01 474.208 3.88 3.12
779385076 529.761 475.053 529.761 475.053 3.88 3.11
779385092 529.874 475.109 529.874 475.109 3.88 3.11
779385109 529.206 475.703 529.206 475.703 3.88 3.11
779385126 528.666 477.008 528.666 477.008 3.88 3.1
779385142 527.646 478.161 527.646 478.161 3.87 3.08
779385176 529.737 478.195 529.737 478.195 3.86 3.08
779385192 529.862 477.804 529.862 477.804 3.85 3.07
779385209 530.267 478.71 530.267 478.71 3.85 3.07
779385226 530.765 478.721 530.765 478.721 3.85 3.07
779385259 743.494 469.347 743.494 469.347 3.85 3.07
779385276 854.111 446.763 854.111 446.763 3.84 3.08
779385292 855.143 428.892 855.143 428.892 3.83 3.1
779385326 855.642 414.871 855.642 414.871 3.84 3.12
779385342 859.411 409.319 859.411 409.319 3.84 3.14
779385359 860.483 408.629 860.483 408.629 3.84 3.15
779385376 861.933 411.499 861.933 411.499 3.85 3.16
779385392 862.522 407.62 862.522 407.62 3.86 3.17
779385409 863.73 406.487 863.73 406.487 3.86 3.18
779385426 863.915 405.848 863.915 405.848 3.86 3.19
779385442 864.507 405.424 864.507 405.424 3.86 3.19
779385476 864.969 403.712 864.969 403.712 3.86 3.19
779385492 865.847 403.08 865.847 403.08 3.86 3.19
779385526 866.415 403.37 866.415 403.37 3.86 3.18
779385542 867.799 404.354 867.799 404.354 3.87 3.18
779385576 774.4 407.627 774.4 407.627 3.85 3.18
779385593 645.663 428.618 645.663 428.618 3.86 3.16
779385609 630.949 450.182 630.949 450.182 3.85 3.13
779385626 625.126 464.299 625.126 464.299 3.84 3.12
779385643 623.868 467.852 623.868 467.852 3.83 3.1
779385659 621.973 473.071 621.973 473.071 3.82 3.09
779385676 621.071 478.607 621.071 478.607 3.82 3.08
779385693 619.649 478.257 619.649 478.257 3.81 3.07
779385726 616.24 481.355 616.24 481.355 3.8 3.08
779385743 615.649 482.131 615.649 482.131 3.79 3.08
779385759 614.936 482.894 614.936 482.894 3.78 3.07
779385793 614.071 484.017 614.071 484.017 3.78 3.07
779385809 612.624 486.183 612.624 486.183 3.78 3.06
779385826 612.685 487.386 612.685 487.386 3.77 3.05
779385843 737.052 485.051 737.052 485.051 3.77 3.06
779385859 790.898 469.772 790.898 469.772 3.77 3.07
06-different3 1
779386826 651.109 336.099 651.109 336.099 3.57 2.94
779386843 651.563 334.115 651.563 334.115 3.57 2.94
779386876 653.227 331.742 653.227 331.742 3.57 2.95
779386893 652.438 331.064 652.438 331.064 3.58 2.95
779386910 650.517 330.224 650.517 330.224 3.58 2.95
779386926 648.759 329.313 648.759 329.313 3.58 2.96
779386943 648.01 329.026 648.01 329.026 3.59 2.96
779386960 646.874 328.941 646.874 328.941 3.6 2.96
779386976 646.456 328.951 646.456 328.951 3.61 2.97
