#IMAGE
2 LARGE_TARGETS
779644805 711.082 213.767 711.082 213.767 3.58 3.02
779644856 712.888 214.871 712.888 214.871 3.59 3.03
779644872 712.897 214.197 712.897 214.197 3.6 3.03
779644889 714.469 214.415 714.469 214.415 3.61 3.03
779644906 682.042 215.538 682.042 215.538 3.61 3.04
779644939 480.195 210.481 480.195 210.481 3.62 3.03
779644956 481.155 207.425 481.155 207.425 3.63 3.02
779644972 484.14 207.319 484.14 207.319 3.63 3.02
779644989 486.317 204.545 486.317 204.545 3.63 3.02
779645006 484.95 205.616 484.95 205.616 3.64 3.02
779645022 479.783 205.608 479.783 205.608 3.63 3.02
779645039 478.811 202.506 478.811 202.506 3.63 3.02
779645056 478.904 200.322 478.904 200.322 3.63 3.02
779645072 483.668 197.995 483.668 197.995 3.63 3.01
779645089 485.481 196.339 485.481 196.339 3.63 3
779645106 486.801 193.633 486.801 193.633 3.62 3
779645122 488.315 194.301 488.315 194.301 3.63 2.99
779645139 488.926 194.012 488.926 194.012 3.63 2.99
779645156 491.083 192.071 491.083 192.071 3.62 2.99
779645206 482.217 194.259 482.217 194.259 3.61 2.99
779645239 490.334 192.067 490.334 192.067 3.61 2.99
779645256 490.243 191.178 490.243 191.178 3.61 3.01
779645272 487.304 191.594 487.304 191.594 3.61 3.01
779645289 484.129 191.348 484.129 191.348 3.6 3.01
779645306 487.057 189.761 487.057 189.761 3.6 3
779645322 640.882 190.02 640.882 190.02 3.6 3.01
779645339 761.595 192.428 761.595 192.428 3.6 3.03
779645356 761.613 192.914 761.613 192.914 3.59 3.04
779645372 763.944 193.398 763.944 193.398 3.58 3.04
779645406 764.148 196.514 764.148 196.514 3.58 3.05
779645439 763.124 194.946 763.124 194.946 3.57 3.05
779645456 762.396 195.688 762.396 195.688 3.57 3.05
779645489 763.703 195.547 763.703 195.547 3.58 3.04
779645506 769.295 195.345 769.295 195.345 3.59 3.04
779645522 774.221 194.762 774.221 194.762 3.59 3.03
779645539 777.282 196.264 777.282 196.264 3.59 3.02
779645556 772.26 195.362 772.26 195.362 3.58 3.03
779645573 770.232 194.318 770.232 194.318 3.57 3.02
779645589 773.272 193.102 773.272 193.102 3.58 3.01
779645606 777.084 193.323 777.084 193.323 3.58 3.01
779645623 781.475 193.063 781.475 193.063 3.58 3
779645639 777.99 193.373 777.99 193.373 3.58 2.99
779645656 778.144 195.561 778.144 195.561 3.58 3
779645673 780.138 195.688 780.138 195.688 3.57 3.01
779645706 778.862 197.756 778.862 197.756 3.55 3.02
779645723 775.529 198.716 775.529 198.716 3.56 3.02
779645739 776.09 194.773 776.09 194.773 3.56 3.02
779645756 777.509 198.043 777.509 198.043 3.56 3.01
779645789 825.696 200.022 825.696 200.022 3.57 3.01
779645806 839.868 200.675 839.868 200.675 3.57 3.01
779645823 855.492 200.508 855.492 200.508 3.56 3.02
779645839 862.396 199.651 862.396 199.651 3.56 3.03
779645856 865.433 198.223 865.433 198.223 3.55 3.04
779645873 869.199 193.948 869.199 193.948 3.55 3.05
779645889 868.331 194.02 868.331 194.02 3.55 3.05
779645906 867.232 193.479 867.232 193.479 3.54 3.06
779645923 866.067 193.538 866.067 193.538 3.54 3.05
779645939 865.431 195.494 865.431 195.494 3.55 3.04
779645956 864.265 195.908 864.265 195.908 3.55 3.03
779645973 863.569 195.562 863.569 195.562 3.55 3.02
779645989 863.93 195.779 863.93 195.779 3.54 3.02
779646006 865.971 193.329 865.971 193.329 3.54 3.01
779646023 867.775 193.963 867.775 193.963 3.54 3.01
779646039 866.812 193.48 866.812 193.48 3.52 3.01
779646056 863.051 193.976 863.051 193.976 3.52 3.02
779646073 858.986 190.928 858.986 190.928 3.51 3.01
779646089 860.519 188.217 860.519 188.217 3.5 3
779646106 862.62 184.934 862.62 184.934 3.5 3
779646123 862.745 178.884 862.745 178.884 3.5 2.99
779646139 865.392 177.354 865.392 177.354 3.5 2.98
779646156 863.938 177.404 863.938 177.404 3.5 2.98
779646173 862.614 172.859 862.614 172.859 3.49 2.97
779646189 859.605 173.468 859.605 173.468 3.5 2.97
779646206 858.519 171.22 858.519 171.22 3.5 2.98
779646223 856.852 173.703 856.852 173.703 3.49 2.99
779646256 862.091 176.072 862.091 176.072 3.49 3
779646290 860.583 175.743 860.583 175.743 3.5 2.98
779646306 856.865 179.312 856.865 179.312 3.5 2.99
779646323 858.038 181.136 858.038 181.136 3.5 2.99
779646340 864.657 183.129 864.657 183.129 3.5 3
779646356 856.912 186.101 856.912 186.101 3.5 3
779646373 858.571 189.156 858.571 189.156 3.5 3
779646390 861.079 190.102 861.079 190.102 3.49 3.01
779646406 863.44 190.968 863.44 190.968 3.51 3.01
779646423 860.046 191.376 860.046 191.376 3.51 3.01
779646440 858.867 191.106 858.867 191.106 3.51 3.01
779646456 858.389 189.411 858.389 189.411 3.51 3.01
02-same2 1
779647407 562.309 277.735 562.309 277.735 3.52 2.98
779647423 610.976 391.313 610.976 391.313 3.51 2.99
779647458 614.63 398.554 614.63 398.554 3.51 2.99
779647473 608.615 400.329 608.615 400.329 3.53 2.98
779647490 621.824 402.052 621.824 402.052 3.52 2.98
779647507 624.955 399.883 624.955 399.883 3.52 2.98
779647523 627.378 400.742 627.378 400.742 3.54 2.99
779647540 626.444 399.493 626.444 399.493 3.54 2.98
779647557 630.525 400.731 630.525 400.731 3.55 2.98
779647573 631.906 400.469 631.906 400.469 3.56 2.99
779647590 633.401 397.962 633.401 397.962 3.57 2.99
779647607 634.662 398.424 634.662 398.424 3.58 2.99
779647623 633.923 398.37 633.923 398.37 0 2.99
779647640 724.81 347.318 724.81 347.318 3.58 2.99
779647657 750.954 324.602 750.954 324.602 3.59 3
779647673 752.712 326.959 752.712 326.959 3.59 3.02
779647707 755.628 317.968 755.628 317.968 3.6 3.02
779647724 757.677 317.998 757.677 317.998 3.61 3.03
779647757 754.848 317.547 754.848 317.547 3.62 3.02
779647774 754.56 316.916 754.56 316.916 3.63 3.02
779647790 752.303 317.458 752.303 317.458 3.63 3.01
779647807 751.621 315.866 751.621 315.866 3.64 3.01
779647824 734.424 311.736 734.424 311.736 3.63 3.01
779647840 561.95 258.179 561.95 258.179 3.64 3.01
779647857 517.72 232.437 517.72 232.437 3.64 3
779647874 512.121 227.393 512.121 227.393 3.64 2.99
779647890 507.194 221.237 507.194 221.237 3.63 2.99
779647924 503.034 219.566 503.034 219.566 3.63 2.98
779647974 499.887 221.012 499.887 221.012 3.63 2.97
779648007 497.89 220.442 497.89 220.442 3.62 2.96
779648024 498.658 218.069 498.658 218.069 3.61 2.96
779648040 556.007 216.426 556.007 216.426 3.61 2.96
779648057 710.163 217.562 710.163 217.562 3.61 2.96
779648074 724.882 216.301 724.882 216.301 3.6 2.97
779648090 734.205 214.519 734.205 214.519 3.59 2.97
779648107 731.615 211.944 731.615 211.944 3.59 2.97
02-same2->S
03-same3 0
779649441 595.279 191.421 595.279 191.421 3.55 3.06
779649458 595.846 196.665 595.846 196.665 3.56 3.06
779649474 596.654 198.83 596.654 198.83 3.57 3.07
779649491 597.898 198.966 597.898 198.966 3.57 3.07
779649508 597.801 203.189 597.801 203.189 3.57 3.08
779649524 596.534 202.668 596.534 202.668 3.58 3.08
779649541 599.472 204.393 599.472 204.393 3.58 3.09
779649574 601.299 199.065 601.299 199.065 3.58 3.09
779649591 602.017 207.249 602.017 207.249 3.58 3.1
779649641 603.687 207.249 603.687 207.249 3.59 3.1
779649674 604.336 209.01 604.336 209.01 3.6 3.1
779649691 595.312 375.855 595.312 375.855 3.61 3.11
779649724 526.393 457.223 526.393 457.223 3.61 3.1
779649758 517.639 483.042 517.639 483.042 3.64 3.09
779649774 528.043 470.568 528.043 470.568 3.65 3.09
779649791 523.374 475.531 523.374 475.531 3.66 3.08
779649808 527.936 474.001 527.936 474.001 3.66 3.08
779649824 521.42 472.402 521.42 472.402 3.67 3.06
779649841 526.657 478.843 526.657 478.843 3.68 3.06
779649858 528.271 477.232 528.271 477.232 3.69 3.07
779649874 524.239 480.996 524.239 480.996 3.7 3.06
779649891 526.297 482.743 526.297 482.743 3.7 3.06
779649908 525.734 481.753 525.734 481.753 3.7 3.07
779649941 527.458 481.958 527.458 481.958 3.71 3.08
779650008 527.071 491.133 527.071 491.133 3.73 3.1
779650025 528.659 490.901 528.659 490.901 3.73 3.09
779650041 527.877 491.602 527.877 491.602 3.73 3.09
779650058 527.252 493.657 527.252 493.657 3.72 3.09
779650075 528.244 495.16 528.244 495.16 3.71 3.08
779650091 529.278 497.888 529.278 497.888 3.71 3.07
779650125 528.6 496.817 528.6 496.817 3.7 3.05
779650141 528.186 498.612 528.186 498.612 3.71 3.05
779650158 528.321 498.737 528.321 498.737 3.71 3.05
779650191 525.787 499.482 525.787 499.482 3.71 3.03
779650225 526.371 497.91 526.371 497.91 3.71 3.04
779650241 525.971 496.447 525.971 496.447 3.71 3.04
779650275 525.247 496.144 525.247 496.144 3.73 3.04
779650291 549.376 494.713 549.376 494.713 3.75 3.04
779650308 744.007 494.138 744.007 494.138 3.75 3.06
779650341 818.098 494.876 818.098 494.876 3.77 3.09
779650358 824.45 492.883 824.45 492.883 3.78 3.11
779650375 828.973 494.693 828.973 494.693 3.79 3.12
779650391 836.062 495.95 836.062 495.95 3.81 3.14
779650408 833.406 493.097 833.406 493.097 3.84 3.15
779650441 836.702 491.511 836.702 491.511 3.86 3.15
779650458 839.199 492.891 839.199 492.891 3.87 3.15
779650491 836.588 492.445 836.588 492.445 3.89 3.16
779650541 829.167 492.038 829.167 492.038 3.9 3.18
779650558 623.418 387.518 623.418 387.518 3.92 3.18
779650575 624.497 392.793 624.497 392.793 3.93 3.19
779650591 617.366 388.517 617.366 388.517 3.94 3.2
779650608 612.683 384.563 612.683 384.563 3.94 3.19
779650625 607.891 380.562 607.891 380.562 3.95 3.19
779650641 606.648 379.721 606.648 379.721 3.96 3.18
779650658 603.891 381.955 603.891 381.955 3.96 3.18
779650675 596.7 384.088 596.7 384.088 3.95 3.18
779650692 604.445 377.349 604.445 377.349 3.95 3.18
779650708 593.212 378.83 593.212 378.83 3.96 3.16
779650742 601.774 379.319 601.774 379.319 3.95 3.16
779650792 601.433 379.512 601.433 379.512 3.95 3.16
779650808 600.393 378.729 600.393 378.729 3.95 3.16
779650825 599.199 380.176 599.199 380.176 3.96 3.17
779650842 596.755 376.831 596.755 376.831 3.95 3.15
779650858 597.328 383.024 597.328 383.024 3.93 3.16
779650875 507.81 310.374 507.81 310.374 3.93 3.15
779650892 467.958 244.681 467.958 244.681 3.93 3.15
779650908 465.316 269.361 465.316 269.361 3.93 3.15
779650925 462.211 252.227 462.211 252.227 3.94 3.16
779650942 458.409 254.282 458.409 254.282 3.93 3.16
779650958 456.377 246.395 456.377 246.395 3.93 3.16
779650992 453.743 249.716 453.743 249.716 3.94 3.16
779651008 454.282 243.323 454.282 243.323 3.94 3.17
779651042 454.433 249.853 454.433 249.853 3.94 3.18
779651058 453.686 245.589 453.686 245.589 3.95 3.19
779651092 453.607 246.813 453.607 246.813 3.96 3.18
779651108 361.539 390.052 361.539 390.052 3.96 3.19
779651125 350.014 424.665 350.014 424.665 3.98 3.19
779651142 345.49 434.168 345.49 434.168 3.99 3.19
779651158 345.665 434.95 345.665 434.95 4 3.18
779651175 348.364 430.359 348.364 430.359 4.01 3.18
779651192 348.933 432.429 348.933 432.429 4.01 3.18
779651208 350.04 435.377 350.04 435.377 4.02 3.17
779651225 351.43 438.106 351.43 438.106 4.03 3.17
779651242 351.734 440.121 351.734 440.121 4.03 3.17
779651258 349.972 440.838 349.972 440.838 4.03 3.18
779651275 349.307 439.545 349.307 439.545 4.03 3.18
779651292 349.371 442.113 349.371 442.113 4.05 3.18
779651308 349.182 442.629 349.182 442.629 4.06 3.18
779651325 350.355 443.049 350.355 443.049 4.06 3.18
779651342 351.484 444.346 351.484 444.346 4.05 3.18
779651392 352.026 447.889 352.026 447.889 4.06 3.18
779651409 353.013 449.537 353.013 449.537 4.09 3.2
779651425 379.069 341.658 379.069 341.658 4.09 3.2
779651442 481.219 178.34 481.219 178.34 4.08 3.21
779651459 499.161 114.032 499.161 114.032 4.09 3.23
779651475 502.908 105.822 502.908 105.822 4.08 3.25
779651492 508.472 104.14 508.472 104.14 4.08 3.26
779651509 509.996 100.495 509.996 100.495 4.08 3.27
779651542 514.14 102.447 514.14 102.447 4.08 3.29
779651559 516.959 107.138 516.959 107.138 4.08 3.3
779651592 514.635 106.672 514.635 106.672 4.08 3.3
779651609 515.336 112.874 515.336 112.874 4.08 3.3
779651625 518.083 113.054 518.083 113.054 4.08 3.3
779651642 521.033 113.039 521.033 113.039 4.07 3.31
779651659 521.925 111.652 521.925 111.652 4.07 3.31
779651692 524.062 111.36 524.062 111.36 4.07 3.32
779651709 524.641 111.735 524.641 111.735 4.06 3.32
779651725 526.304 112.124 526.304 112.124 4.05 3.33
779651742 527.814 113.671 527.814 113.671 4.03 3.33
779651759 527.647 113.239 527.647 113.239 4.02 3.33
779651775 526.771 111.453 526.771 111.453 4.01 3.33
779651792 527.498 111.726 527.498 111.726 4 3.32
779651809 528.403 110.952 528.403 110.952 3.99 3.33
779651842 433.597 426.949 433.597 426.949 3.99 3.31
779651859 428.845 428.232 428.845 428.232 3.99 3.3
779651875 426.405 456.762 426.405 456.762 3.99 3.28
779651892 424.987 450.449 424.987 450.449 3.99 3.26
779651909 426.433 448.982 426.433 448.982 3.99 3.25
779651942 426.539 451.521 426.539 451.521 3.99 3.24
779651959 425.794 452.676 425.794 452.676 4 3.23
03-same3 1
779652926 613.442 282.438 613.442 282.438 3.91 3.21
779652943 616.14 284.919 616.14 284.919 3.91 3.21
779652960 616.745 285.772 616.745 285.772 3.9 3.21
779652976 617.423 289.599 617.423 289.599 3.9 3.21
779652993 616.467 293.929 616.467 293.929 3.9 3.21
779653010 616.799 293.972 616.799 293.972 3.9 3.21
779653043 615.237 296.233 615.237 296.233 3.91 3.21
779653060 615.108 296.965 615.108 296.965 3.9 3.2
779653076 613.329 297.595 613.329 297.595 3.91 3.2
779653093 613.117 297.094 613.117 297.094 3.9 3.2
779653110 611.804 296.916 611.804 296.916 3.91 3.2
779653126 613.194 297.732 613.194 297.732 3.91 3.2
779653143 614.237 297.963 614.237 297.963 3.9 3.19
779653160 614.798 299.521 614.798 299.521 3.9 3.19
779653176 733.398 301.311 733.398 301.311 3.91 3.19
779653193 814.384 297.441 814.384 297.441 3.9 3.2
779653210 822.954 295.035 822.954 295.035 3.9 3.2
779653226 821.081 291.418 821.081 291.418 3.9 3.2
779653260 823.904 293.516 823.904 293.516 3.9 3.21
779653276 823.685 288.058 823.685 288.058 0 3.22
779653310 825.5 283.58 825.5 283.58 0 3.22
779653326 826.05 281.81 826.05 281.81 0 3.22
779653343 825.264 280.881 825.264 280.881 0 3.22
779653360 823.593 273.711 823.593 273.711 0 3.22
779653376 722.612 336.93 722.612 336.93 3.9 3.21
03-same3->S
04-different1 0
779654727 629.568 356.709 629.568 356.709 3.62 2.92
779654760 632.963 355.091 632.963 355.091 3.62 2.92
779654777 633.18 356.708 633.18 356.708 3.62 2.93
779654793 636.873 358.18 636.873 358.18 3.62 2.92
779654810 634.968 358.031 634.968 358.031 3.63 2.92
779654827 636.899 361.579 636.899 361.579 3.63 2.92
779654843 639.313 361.719 639.313 361.719 3.63 2.91
779654860 639.344 362.46 639.344 362.46 3.63 2.91
779654877 622.308 359.887 622.308 359.887 3.62 2.91
779654893 617.417 356.345 617.417 356.345 3.62 2.91
779654927 616.76 354.153 616.76 354.153 3.61 2.91
779654960 612.191 354.108 612.191 354.108 3.61 2.91
779654977 601.043 354.214 601.043 354.214 3.6 2.91
779655027 603.863 352.788 603.863 352.788 3.59 2.92
779655044 600.295 350.069 600.295 350.069 3.59 2.91
779655060 593.867 349.157 593.867 349.157 3.58 2.91
779655077 585.569 707.836 585.569 707.836 3.52 3.04
779655194 13.641 739.339 13.641 739.339 3.38 3.06
779655227 326.944 436.159 326.944 436.159 3.54 3.04
779655244 387.338 398.805 387.338 398.805 3.53 3.01
779655260 398.614 382.9 398.614 382.9 3.52 2.98
779655277 395.563 393.881 395.563 393.881 3.52 2.96
779655310 390.989 393.031 390.989 393.031 3.52 2.93
779655327 389.93 393.105 389.93 393.105 3.52 2.92
779655344 391.53 390.829 391.53 390.829 3.52 2.9
779655360 392.057 391.89 392.057 391.89 3.52 2.89
779655377 390.415 393.042 390.415 393.042 3.51 2.88
779655411 391.21 389.827 391.21 389.827 3.5 2.87
779655427 391.774 386.937 391.774 386.937 3.5 2.87
779655444 391.15 385.379 391.15 385.379 3.49 2.86
779655477 390.922 382.797 390.922 382.797 3.49 2.85
779655494 390.099 382.466 390.099 382.466 3.49 2.86
779655511 385.815 382.498 385.815 382.498 3.49 2.85
779655527 384.313 381.595 384.313 381.595 3.48 2.85
779655544 384.215 382.351 384.215 382.351 3.48 2.84
779655561 381.759 382.695 381.759 382.695 3.48 2.84
779655577 378.352 381.602 378.352 381.602 3.48 2.85
779655594 376.471 380.449 376.471 380.449 3.47 2.85
779655627 373.928 381.144 373.928 381.144 3.47 2.85
779655644 372.562 382.274 372.562 382.274 3.46 2.85
779655661 371.746 381.8 371.746 381.8 3.46 2.86
779655677 369.392 382.144 369.392 382.144 3.45 2.87
779655694 367.794 382.587 367.794 382.587 3.45 2.88
779655711 367.399 381.582 367.399 381.582 3.44 2.87
779655727 368.275 381.179 368.275 381.179 3.44 2.86
779655744 368.37 380.404 368.37 380.404 3.44 2.85
779655794 368.423 382.093 368.423 382.093 3.45 2.85
779655811 369.699 384.011 369.699 384.011 3.44 2.84
779655827 419.06 384.032 419.06 384.032 3.43 2.83
779655844 436.945 381.364 436.945 381.364 3.42 2.82
779655877 445.938 383.192 445.938 383.192 3.41 2.82
779655894 449.817 383.82 449.817 383.82 3.4 2.82
779655911 451.575 385.523 451.575 385.523 3.38 2.81
779655927 451.338 385.961 451.338 385.961 3.38 2.81
779655944 451.984 387.744 451.984 387.744 3.38 2.81
779655961 453.193 390.237 453.193 390.237 3.37 2.81
779655978 453.981 391.259 453.981 391.259 3.37 2.81
779655994 454.623 388.638 454.623 388.638 3.37 2.81
779656028 453.834 386.224 453.834 386.224 3.37 2.8
779656044 454.407 387.468 454.407 387.468 3.37 2.8
779656061 454.801 386.82 454.801 386.82 3.37 2.8
779656078 458.16 385.207 458.16 385.207 3.38 2.8
779656094 640.03 383.448 640.03 383.448 3.38 2.82
779656111 795.251 383.816 795.251 383.816 3.39 2.83
779656128 818.129 382.606 818.129 382.606 3.39 2.85
779656144 828.025 381.007 828.025 381.007 3.39 2.86
779656178 833.212 378.139 833.212 378.139 3.4 2.86
779656194 836.103 375.891 836.103 375.891 3.4 2.86
779656211 838.569 374.681 838.569 374.681 3.4 2.87
779656228 837.575 372.975 837.575 372.975 3.41 2.87
779656244 838.203 371.745 838.203 371.745 3.42 2.86
779656261 837.264 371.556 837.264 371.556 3.42 2.86
779656278 836.846 371.62 836.846 371.62 3.42 2.87
779656294 837.325 371.913 837.325 371.913 3.41 2.88
779656311 838.435 371.229 838.435 371.229 3.41 2.88
779656328 838.809 370.647 838.809 370.647 3.41 2.88
779656344 839.196 370.231 839.196 370.231 3.41 2.87
779656378 838.776 370.841 838.776 370.841 3.41 2.87
779656394 838.8 370.482 838.8 370.482 3.41 2.86
779656428 835.594 370.575 835.594 370.575 3.4 2.86
779656444 852.44 371.086 852.44 371.086 3.4 2.86
779656461 864.745 370.917 864.745 370.917 3.39 2.86
779656478 869.345 370.741 869.345 370.741 3.38 2.86
779656494 877.582 369.912 877.582 369.912 3.38 2.86
779656511 879.105 369.486 879.105 369.486 3.37 2.86
779656528 884.804 369.913 884.804 369.913 3.37 2.86
779656544 886.229 371.052 886.229 371.052 3.36 2.86
779656561 887.832 372.972 887.832 372.972 3.36 2.86
779656578 889.538 374.78 889.538 374.78 3.35 2.86
779656594 891.173 376.686 891.173 376.686 3.36 2.86
779656611 891.633 379.361 891.633 379.361 3.36 2.86
779656628 893.033 380.538 893.033 380.538 3.36 2.86
779656644 893.099 379.553 893.099 379.553 3.36 2.85
779656661 892.637 378.888 892.637 378.888 3.36 2.85
779656678 892.171 379.101 892.171 379.101 3.36 2.84
779656694 892.869 378.156 892.869 378.156 3.36 2.84
779656711 893.306 380.077 893.306 380.077 3.36 2.84
779656728 893.807 375.687 893.807 375.687 3.36 2.83
779656744 886.453 375.129 886.453 375.129 3.36 2.84
779656761 641.753 375.2 641.753 375.2 3.37 2.83
779656778 450.051 366.1 450.051 366.1 3.36 2.82
779656795 441.154 368.192 441.154 368.192 3.38 2.81
779656811 423.904 368.492 423.904 368.492 3.38 2.8
779656828 419.842 367.586 419.842 367.586 3.38 2.8
779656845 410.667 366.406 410.667 366.406 3.39 2.79
779656861 409.256 365.841 409.256 365.841 3.39 2.79
779656895 406.334 367.095 406.334 367.095 3.4 2.78
779656911 404.715 366.192 404.715 366.192 3.41 2.79
779656945 405.964 368.649 405.964 368.649 3.42 2.79
