suj,sujnum,oracion,trial,fixn,screenpos,wn,pos,dur,longoracion,ojoDI,pupila,blink,amp_sac,gaze,nf,fixY
2019_05_30_18_20_54,1,0042,0042,8,840.667,2,11.7778,53,7,1,3.04599,0,0.606252,1827,25,406.667
2019_05_30_18_20_54,1,0042,0042,9,815.929,1.78571,10.0714,87,7,1,2.99781,0,0.834362,1827,25,431.357
2019_05_30_18_20_54,1,0042,0042,10,818.545,1.90909,10.3636,67,7,1,2.97508,0,0.604556,1827,25,456.545
2019_05_30_18_20_54,1,0042,0042,11,923.222,2.77778,16.5556,53,7,1,3.06523,0,2.49754,1827,25,455.667
2019_05_30_18_20_54,1,0042,0042,12,957.083,3,18.75,74,7,1,3.04819,0,1.12588,1827,25,422.833
2019_05_30_18_20_54,1,0042,0042,13,912.471,2.88235,16.1765,107,7,1,3.06693,0,1.0666,1827,25,420.353
2019_05_30_18_20_54,1,0042,0042,14,1021.2,4.8,22.9,60,7,1,3.04019,0,2.59478,1827,25,423
2019_05_30_18_20_54,1,0042,0042,15,997.111,4.44444,21.4444,54,7,1,2.99913,0,0.727513,1827,25,404.333
2019_05_30_18_20_54,1,0042,0042,16,1025.83,4.75,23.25,74,7,1,3.08715,0,1.20473,1827,25,445.833
2019_05_30_18_20_54,1,0042,0042,17,1027.77,5,23.3077,81,7,1,3.14057,0,0.0580945,1827,25,447.308
2019_05_30_18_20_54,1,0042,0042,18,1134.56,6.88889,30,54,7,1,3.13208,0,2.6544,1827,25,478.556
2019_05_30_18_20_54,1,0042,0042,19,1115.63,6.25,28.75,46,7,1,3.07358,0,1.03874,1827,25,439.375
2019_05_30_18_20_54,1,0042,0042,20,1112.75,6.25,28.5,47,7,1,3.06777,0,0.503057,1827,25,460.25
2019_05_30_18_20_54,1,0042,0042,21,1179.31,8,32.6538,167,7,1,3.04343,0,1.63349,1827,25,476.192
2019_05_30_18_20_54,1,0042,0042,22,1201.93,8,34,87,7,1,3.03924,0,0.947625,1827,25,443.571
2019_05_30_18_20_54,1,0042,0042,23,1659.63,0,0,100,7,1,3.02889,0,12.8546,1827,25,744.313
2019_05_30_18_20_54,1,0042,0042,24,1728.56,0,0,101,7,1,2.92946,0,1.64915,1827,25,739.625
2019_05_30_18_20_54,1,0042,0042,25,1703.63,0,0,47,7,1,2.99752,0,0.700949,1827,25,724.125
2019_05_30_18_20_54,1,0045,0045,1,688.786,0.857143,1.14286,86,7,0,2.73767,0,0,1563,16,453.571
2019_05_30_18_20_54,1,0045,0045,2,679.35,0.45,0.6,127,7,0,2.74757,0,0.435688,1563,16,437.95
2019_05_30_18_20_54,1,0045,0045,3,697.615,1,1.46154,81,7,0,2.71207,0,1.25746,1563,16,388.538
2019_05_30_18_20_54,1,0045,0045,4,725.111,1,3.22222,54,7,0,2.66759,0,1.83232,1563,16,460.222
2019_05_30_18_20_54,1,0045,0045,5,792.176,2.11765,7.52941,108,7,0,2.66453,0,2.20123,1563,16,396.882
2019_05_30_18_20_54,1,0045,0045,6,858.5,3.5,11.7,61,7,0,2.70626,0,1.71194,1563,16,424.2
2019_05_30_18_20_54,1,0045,0045,7,895.556,4,13.9444,235,7,0,2.74744,0,0.888474,1563,16,420.722
2019_05_30_18_20_54,1,0045,0045,8,964.25,5,18.25,47,7,0,2.78103,0,1.72265,1563,16,442.875
2019_05_30_18_20_54,1,0045,0045,9,960.824,5,18.1176,107,7,0,2.76142,0,1.48894,1563,16,380.588
2019_05_30_18_20_54,1,0045,0045,10,957.125,5,18,47,7,0,2.76021,0,0.517007,1563,16,359.25
2019_05_30_18_20_54,1,0045,0045,11,979.222,5.22222,19.4444,54,7,0,2.83374,0,1.18896,1563,16,403.889
2019_05_30_18_20_54,1,0045,0045,12,1140.24,8,29.28,160,7,0,2.85019,0,3.88789,1563,16,429.88
2019_05_30_18_20_54,1,0045,0045,13,1104.25,8,26.9167,74,7,0,2.85962,0,0.859282,1563,16,430.5
2019_05_30_18_20_54,1,0045,0045,14,1207.59,8,33.4828,188,7,0,2.882,0,2.47032,1563,16,436.966
2019_05_30_18_20_54,1,0045,0045,15,1693.5,0,0,47,7,0,2.92276,0,13.4552,1563,16,742.875
2019_05_30_18_20_54,1,0045,0045,16,1652.93,0,0,87,7,0,2.94797,0,1.22321,1563,16,711.571
2019_05_30_18_20_54,1,0045,0045,1,665,0,0,80,7,1,2.93645,0,0,1409,20,430.615
2019_05_30_18_20_54,1,0045,0045,2,651.619,0,0,134,7,1,2.86156,0,0.339106,1409,20,435.381
2019_05_30_18_20_54,1,0045,0045,3,667.8,0.1,0.1,61,7,1,2.93259,0,1.2404,1409,20,386
2019_05_30_18_20_54,1,0045,0045,4,656,0,0,47,7,1,2.91729,0,1.5621,1409,20,450.375
2019_05_30_18_20_54,1,0045,0045,5,747.9,1.1,4.6,60,7,1,2.93025,0,2.2226,1409,20,435.2
2019_05_30_18_20_54,1,0045,0045,6,756.769,1.53846,5.53846,81,7,1,2.8773,0,0.278606,1409,20,427.615
2019_05_30_18_20_54,1,0045,0045,7,834.25,2.83333,10,74,7,1,2.86148,0,1.95317,1409,20,401.25
2019_05_30_18_20_54,1,0045,0045,8,852.176,3,11.2353,107,7,1,2.89254,0,0.661018,1409,20,422.353
2019_05_30_18_20_54,1,0045,0045,9,861.313,3.25,12,101,7,1,2.88218,0,0.726348,1409,20,451.375
2019_05_30_18_20_54,1,0045,0045,10,940.875,5,16.75,46,7,1,2.88754,0,2.1945,1409,20,405.25
2019_05_30_18_20_54,1,0045,0045,11,934.667,5,16.5556,54,7,1,2.95522,0,0.265959,1409,20,396
2019_05_30_18_20_54,1,0045,0045,12,935.5,4.83333,16.5,74,7,1,3.00523,0,0.879508,1409,20,359.167
2019_05_30_18_20_54,1,0045,0045,13,1140.11,8,29.4444,53,7,1,2.94371,0,5.28631,1409,20,445.444
2019_05_30_18_20_54,1,0045,0045,14,1065.38,7.5,24.75,47,7,1,2.96014,0,1.79275,1409,20,453
2019_05_30_18_20_54,1,0045,0045,15,1163.89,8,30.8889,54,7,1,2.95281,0,2.38945,1409,20,435
2019_05_30_18_20_54,1,0045,0045,16,1213.26,8,33.7368,121,7,1,3.03428,0,1.26784,1409,20,454.579
2019_05_30_18_20_54,1,0045,0045,17,1234.67,4.44444,19.2222,54,7,1,3.04737,0,0.965333,1409,20,488.889
2019_05_30_18_20_54,1,0045,0045,18,1650.56,0,0,54,7,1,3.01973,0,11.8654,1409,20,774
2019_05_30_18_20_54,1,0045,0045,19,1721.8,0,0,60,7,1,2.9177,0,2.14338,1409,20,719.3
2019_05_30_18_20_54,1,0045,0045,20,1657.13,0,0,47,7,1,3.00842,0,1.66322,1409,20,745.25
2019_05_30_18_20_54,1,0050,0050,1,717.25,1.25,3.125,47,7,0,2.66637,0,0,2215,25,438.625
2019_05_30_18_20_54,1,0050,0050,2,692,0.888889,1.88889,54,7,0,2.64413,0,0.66113,2215,25,450
2019_05_30_18_20_54,1,0050,0050,3,702.5,1.125,2.5,46,7,0,2.70677,0,0.497486,2215,25,432
2019_05_30_18_20_54,1,0050,0050,4,691.875,0.875,1.75,47,7,0,2.68936,0,0.664998,2215,25,406.25
2019_05_30_18_20_54,1,0050,0050,5,702.75,0.916667,2.25,73,7,0,2.73611,0,1.12639,2215,25,452.167
2019_05_30_18_20_54,1,0050,0050,6,765.25,1.91667,6.5,73,7,0,2.82371,0,1.75403,2215,25,413.5
2019_05_30_18_20_54,1,0050,0050,7,771.375,2,6.625,47,7,0,2.73511,0,0.692989,2215,25,441.875
2019_05_30_18_20_54,1,0050,0050,8,797.875,2,8.25,47,7,0,2.75611,0,0.827951,2215,25,464.25
2019_05_30_18_20_54,1,0050,0050,9,915.393,3,15.7857,181,7,0,2.80258,0,3.01509,2215,25,417.679
2019_05_30_18_20_54,1,0050,0050,10,884.2,3,13.9,60,7,0,2.83181,0,1.24647,2215,25,375.8
2019_05_30_18_20_54,1,0050,0050,11,898.875,3,14.375,47,7,0,2.76533,0,1.52536,2215,25,438
2019_05_30_18_20_54,1,0050,0050,12,1034.1,4.9,23.1,127,7,0,2.86106,0,3.22498,2215,25,437.2
2019_05_30_18_20_54,1,0050,0050,13,1082.11,6,26.1111,53,7,0,2.91841,0,1.19848,2215,25,451.889
2019_05_30_18_20_54,1,0050,0050,14,1141.13,6,29.875,47,7,0,2.86684,0,1.4095,2215,25,454
2019_05_30_18_20_54,1,0050,0050,15,1118.05,6,28.5238,134,7,0,2.88039,0,0.834161,2215,25,427.762
2019_05_30_18_20_54,1,0050,0050,16,1119,6,28.5455,67,7,0,2.83678,0,0.864858,2215,25,391.545
2019_05_30_18_20_54,1,0050,0050,17,1218.29,7.90476,34.6667,134,7,0,2.86967,0,2.67094,2215,25,443.286
2019_05_30_18_20_54,1,0050,0050,18,1250.15,4,17.95,128,7,0,2.84405,0,0.77178,2215,25,448.75
2019_05_30_18_20_54,1,0050,0050,19,1262.31,0,0,100,7,0,2.84821,0,0.975211,2215,25,487.75
2019_05_30_18_20_54,1,0050,0050,20,1623.89,0,0,53,7,0,2.97109,0,9.95814,2215,25,704.111
2019_05_30_18_20_54,1,0050,0050,21,1667.85,0,0,80,7,0,2.96448,0,1.28558,2215,25,735.231
2019_05_30_18_20_54,1,0050,0050,22,1648.89,0,0,235,7,0,2.97118,0,0.572482,2215,25,749.917
2019_05_30_18_20_54,1,0050,0050,23,1649.67,0,0,53,7,0,3.03243,0,0.449335,2215,25,731.111
2019_05_30_18_20_54,1,0050,0050,24,1678.62,0,0,134,7,0,3.04011,0,0.818478,2215,25,749.476
2019_05_30_18_20_54,1,0050,0050,25,1645.52,0,0,148,7,0,2.99613,0,0.941845,2215,25,728
2019_05_30_18_20_54,1,0050,0050,1,664.9,0.3,0.4,127,7,1,3.00511,0,0,2217,25,452.95
2019_05_30_18_20_54,1,0050,0050,2,670.5,0.625,0.875,47,7,1,2.97755,0,0.215414,2217,25,445.875
2019_05_30_18_20_54,1,0050,0050,3,650,0,0,60,7,1,2.96436,0,0.99257,2217,25,409.7
2019_05_30_18_20_54,1,0050,0050,4,652.75,0,0,47,7,1,2.97083,0,0.208745,2217,25,418
2019_05_30_18_20_54,1,0050,0050,5,762.278,1.94444,6.11111,113,7,1,2.97173,0,2.61951,2217,25,425.722
2019_05_30_18_20_54,1,0050,0050,6,755.444,1.88889,5.55556,54,7,1,2.84496,0,0.896892,2217,25,462.667
2019_05_30_18_20_54,1,0050,0050,7,864.133,2.93333,12.6,95,7,1,2.93178,0,2.61039,2217,25,450.067
2019_05_30_18_20_54,1,0050,0050,8,866.167,3,12.6667,114,7,1,2.94841,0,0.105002,2217,25,446.167
2019_05_30_18_20_54,1,0050,0050,9,882.3,3,13.7,60,7,1,2.89259,0,1.30567,2217,25,393.9
2019_05_30_18_20_54,1,0050,0050,10,842.083,2.58333,11,74,7,1,3.02139,0,1.15208,2217,25,420.583
2019_05_30_18_20_54,1,0050,0050,11,1036.13,5.125,23.375,100,7,1,2.95769,0,4.69507,2217,25,455.188
2019_05_30_18_20_54,1,0050,0050,12,1035.33,4.66667,23.2222,54,7,1,2.85723,0,1.18223,2217,25,405.667
2019_05_30_18_20_54,1,0050,0050,13,1094,6,26.8333,74,7,1,2.94048,0,2.36067,2217,25,485.333
2019_05_30_18_20_54,1,0050,0050,14,1108,6,27.8889,114,7,1,2.98354,0,1.3791,2217,25,429.278
2019_05_30_18_20_54,1,0050,0050,15,1126.25,6,29,47,7,1,3.02349,0,1.19857,2217,25,382.5
2019_05_30_18_20_54,1,0050,0050,16,1234.58,6.66667,29.4167,73,7,1,2.92204,0,2.8865,2217,25,436.417
2019_05_30_18_20_54,1,0050,0050,17,1253.73,3.63636,16.3636,67,7,1,2.97171,0,0.743823,2217,25,461
2019_05_30_18_20_54,1,0050,0050,18,1195.46,7.38462,33.4615,80,7,1,2.98066,0,1.39702,2217,25,455.462
2019_05_30_18_20_54,1,0050,0050,19,1186.9,7.4,32.8,128,7,1,3.0081,0,0.311361,2217,25,465.3
2019_05_30_18_20_54,1,0050,0050,20,1632.3,0,0,60,7,1,2.99685,0,11.4881,2217,25,664.1
2019_05_30_18_20_54,1,0050,0050,21,1583.67,0,0,54,7,1,3.02383,0,1.53738,2217,25,706.333
2019_05_30_18_20_54,1,0050,0050,22,1638,0,0,114,7,1,2.93572,0,1.99842,2217,25,770.056
2019_05_30_18_20_54,1,0050,0050,23,1595.18,0,0,107,7,1,3.04651,0,1.02247,2217,25,769.176
2019_05_30_18_20_54,1,0050,0050,24,1651.93,0,0,274,7,1,3.16018,0,1.57944,2217,25,735.143
2019_05_30_18_20_54,1,0050,0050,25,1607.54,0,0,80,7,1,3.09905,0,1.54992,2217,25,782.538
2019_05_30_18_20_54,1,0056,0056,1,608.125,1,3,47,7,0,2.73774,0,0,1867,19,443.25
2019_05_30_18_20_54,1,0056,0056,2,611.706,1,3.23529,107,7,0,2.78132,0,0.602567,1867,19,468.235
2019_05_30_18_20_54,1,0056,0056,3,631.727,1,4.45455,67,7,0,2.75426,0,1.89156,1867,19,391.545
2019_05_30_18_20_54,1,0056,0056,4,646.375,1,5.25,47,7,0,2.78453,0,1.67954,1867,19,460.375
2019_05_30_18_20_54,1,0056,0056,5,614.444,1,3.55556,53,7,0,2.76336,0,0.763534,1867,19,462.222
2019_05_30_18_20_54,1,0056,0056,6,737.875,2,11.125,47,7,0,2.76207,0,3.19056,1867,19,410.625
2019_05_30_18_20_54,1,0056,0056,7,654.4,1.3,5.9,60,7,0,2.68274,0,2.0068,1867,19,420.8
2019_05_30_18_20_54,1,0056,0056,8,702.667,2,9,73,7,0,2.68252,0,1.18514,1867,19,409.167
2019_05_30_18_20_54,1,0056,0056,9,739.133,2,11.4,94,7,0,2.82503,0,0.98269,1867,19,428.267
2019_05_30_18_20_54,1,0056,0056,10,730,2,10.5556,54,7,0,2.83967,0,0.535531,1867,19,407.778
2019_05_30_18_20_54,1,0056,0056,11,837.636,3,17.2727,67,7,0,2.87596,0,2.71839,1867,19,445.182
2019_05_30_18_20_54,1,0056,0056,12,877.4,3.86667,20.0667,94,7,0,2.88312,0,1.07364,1867,19,466.2
2019_05_30_18_20_54,1,0056,0056,13,980.435,3.95652,26.4783,147,7,0,2.95073,0,2.50872,1867,19,445.217
2019_05_30_18_20_54,1,0056,0056,14,944.571,4,24.0714,87,7,0,3.00899,0,0.936793,1867,19,429.286
2019_05_30_18_20_54,1,0056,0056,15,1115.8,5,34.7826,302,7,0,3.0057,0,4.1889,1867,19,468.978
2019_05_30_18_20_54,1,0056,0056,16,1154,5.08,37.04,160,7,0,2.99821,0,1.50366,1867,19,418.88
2019_05_30_18_20_54,1,0056,0056,17,1292.72,7.93103,45.8966,187,7,0,3.02664,0,3.52174,1867,19,469.586
2019_05_30_18_20_54,1,0056,0056,18,1324.23,8,48,80,7,0,2.9636,0,0.752443,1867,19,468.692
2019_05_30_18_20_54,1,0056,0056,19,1369.67,0,0,94,7,0,3.05744,0,1.21089,1867,19,446.133
2019_05_30_18_20_54,1,0056,0056,1,573,0.7,0.9,60,7,1,3.18191,0,0,1795,22,453.8
2019_05_30_18_20_54,1,0056,0056,2,582.545,0.909091,1.45455,67,7,1,3.09767,0,0.388189,1795,22,440.636
2019_05_30_18_20_54,1,0056,0056,3,579.1,0.8,1.15,128,7,1,3.09932,0,0.62526,1795,22,466.6
2019_05_30_18_20_54,1,0056,0056,4,660.75,1.5,6.25,73,7,1,3.01984,0,2.1985,1795,22,423.917
2019_05_30_18_20_54,1,0056,0056,5,665.231,1.53846,6.61538,80,7,1,3.0428,0,0.42489,1795,22,406.692
2019_05_30_18_20_54,1,0056,0056,6,708.95,2,9.35,127,7,1,3.01669,0,1.30115,1795,22,439.25
2019_05_30_18_20_54,1,0056,0056,7,674.4,1.7,7.2,60,7,1,3.11406,0,1.11365,1795,22,407.9
2019_05_30_18_20_54,1,0056,0056,8,780.375,2.75,14,47,7,1,3.1209,0,2.66515,1795,22,443.25
2019_05_30_18_20_54,1,0056,0056,9,801.417,2.91667,15.1667,74,7,1,3.14261,0,0.561399,1795,22,453.75
2019_05_30_18_20_54,1,0056,0056,10,776.778,2,13.5556,54,7,1,3.13208,0,0.735937,1795,22,435.222
2019_05_30_18_20_54,1,0056,0056,11,916.857,3.85714,22.3571,87,7,1,3.22354,0,3.34074,1795,22,433.357
2019_05_30_18_20_54,1,0056,0056,12,948.25,4,24.375,47,7,1,3.22449,0,0.888342,1795,22,413.375
2019_05_30_18_20_54,1,0056,0056,13,916.867,4,22.4,94,7,1,3.14156,0,0.810543,1795,22,426.333
2019_05_30_18_20_54,1,0056,0056,14,1031.36,4.90909,29.6364,67,7,1,3.15438,0,2.75741,1795,22,442.182
2019_05_30_18_20_54,1,0056,0056,15,1040.17,4.97143,30.0571,228,7,1,3.14572,0,0.757951,1795,22,472.686
2019_05_30_18_20_54,1,0056,0056,16,1085.38,5,32.875,46,7,1,3.12899,0,1.36366,1795,22,437.75
2019_05_30_18_20_54,1,0056,0056,17,1139.54,5,36.2308,81,7,1,3.15855,0,1.29444,1795,22,435.077
2019_05_30_18_20_54,1,0056,0056,18,1137.67,5,36.1111,54,7,1,3.17648,0,0.396945,1795,22,418.556
2019_05_30_18_20_54,1,0056,0056,19,1275,7.55556,44.5556,53,7,1,3.14806,0,3.5024,1795,22,470.667
2019_05_30_18_20_54,1,0056,0056,20,1241.21,6.42857,42.5,87,7,1,3.17079,0,0.877896,1795,22,456.143
2019_05_30_18_20_54,1,0056,0056,21,1239.93,6.42857,42.5,87,7,1,3.12724,0,0.882091,1795,22,493.071
2019_05_30_18_20_54,1,0056,0056,22,1292.33,8,45.8667,94,7,1,3.06836,0,1.25261,1795,22,490.333
2019_05_30_18_20_54,1,0059,0059,1,599.85,1,2.85,128,8,0,2.97436,0,0,3141,37,418.35
2019_05_30_18_20_54,1,0059,0059,2,659.8,1.6,7,61,8,0,2.8601,0,1.61469,3141,37,449.7
2019_05_30_18_20_54,1,0059,0059,3,663.063,1.4375,7.0625,100,8,0,2.89544,0,0.532724,3141,37,427.625
2019_05_30_18_20_54,1,0059,0059,4,680.625,2,8,47,8,0,2.79287,0,0.530651,3141,37,441.25
2019_05_30_18_20_54,1,0059,0059,5,720.75,2,10.75,48,8,0,2.87602,0,1.11761,3141,37,417.125
2019_05_30_18_20_54,1,0059,0059,6,720.909,2,10.7273,67,8,0,2.84792,0,1.33317,3141,37,361.273
2019_05_30_18_20_54,1,0059,0059,7,753.625,2,12.625,47,8,0,2.83901,0,1.62277,3141,37,420.875
2019_05_30_18_20_54,1,0059,0059,8,837,3.64286,17.7857,86,8,0,2.83752,0,2.13214,3141,37,453
2019_05_30_18_20_54,1,0059,0059,9,849.917,3.75,18.75,74,8,0,2.89733,0,0.941163,3141,37,415.75
2019_05_30_18_20_54,1,0059,0059,10,870.182,4,20,67,8,0,2.85742,0,0.59773,3141,37,430.455
2019_05_30_18_20_54,1,0059,0059,11,1001.55,4.90909,28.1818,67,8,0,2.90097,0,3.32782,3141,37,477.545
2019_05_30_18_20_54,1,0059,0059,12,996.771,5,27.8286,227,8,0,2.87921,0,0.678816,3141,37,449.514
2019_05_30_18_20_54,1,0059,0059,13,1140.42,7,36.6667,74,8,0,2.87986,0,3.42569,3141,37,451.75
2019_05_30_18_20_54,1,0059,0059,14,1145.11,7,37.2222,114,8,0,2.93114,0,0.717687,3141,37,422.056
2019_05_30_18_20_54,1,0059,0059,15,1319.69,9,47.9231,81,8,0,2.92661,0,4.16979,3141,37,433.692
2019_05_30_18_20_54,1,0059,0059,16,1319.89,9,48.037,174,8,0,2.95589,0,0.554134,3141,37,410.481
2019_05_30_18_20_54,1,0059,0059,17,1297.4,9,46.6,61,8,0,3.02426,0,0.825738,3141,37,384.2
2019_05_30_18_20_54,1,0059,0059,18,1387.56,0,0,54,8,0,3.04529,0,2.50895,3141,37,438.333
2019_05_30_18_20_54,1,0059,0059,19,1347.36,9,49.8571,87,8,0,3.07613,0,1.71284,3141,37,497.786
2019_05_30_18_20_54,1,0059,0059,20,1690.69,0,0,80,8,0,3.11583,0,9.55899,3141,37,711
2019_05_30_18_20_54,1,0059,0059,21,1692.5,0,0,74,8,0,3.04903,0,0.226962,3141,37,720.333
2019_05_30_18_20_54,1,0059,0059,22,1738.82,0,0,67,8,0,3.07176,0,1.19043,3141,37,738.818
2019_05_30_18_20_54,1,0059,0059,23,1765.67,0,0,154,8,0,3.04545,0,0.782124,3141,37,720.042
2019_05_30_18_20_54,1,0059,0059,24,1687.85,0,0,81,8,0,2.99372,0,2.00622,3141,37,751.846
2019_05_30_18_20_54,1,0059,0059,25,1732.5,0,0,87,8,0,3.03279,0,1.8608,3141,37,687.929
2019_05_30_18_20_54,1,0059,0059,26,1708.78,0,0,54,8,0,2.9995,0,1.10931,3141,37,727.889
2019_05_30_18_20_54,1,0059,0059,27,1728.09,0,0,67,8,0,2.99587,0,0.71568,3141,37,750.818
2019_05_30_18_20_54,1,0059,0059,28,1746.31,0,0,101,8,0,3.07809,0,0.467033,3141,37,757.938
2019_05_30_18_20_54,1,0059,0059,29,1727.28,0,0,161,8,0,3.06924,0,0.973297,3141,37,721.88
2019_05_30_18_20_54,1,0059,0059,30,1774.27,0,0,67,8,0,3.0794,0,1.53163,3141,37,678.182
2019_05_30_18_20_54,1,0059,0059,31,1743.56,0,0,54,8,0,3.03648,0,1.57907,3141,37,736.778
2019_05_30_18_20_54,1,0059,0059,32,1698.71,0,0,107,8,0,2.97383,0,1.07061,3141,37,736.647
2019_05_30_18_20_54,1,0059,0059,33,1736.67,0,0,53,8,0,2.94278,0,0.986316,3141,37,720.333
2019_05_30_18_20_54,1,0059,0059,34,1748.67,0,0,54,8,0,2.90052,0,0.309346,3141,37,715.444
2019_05_30_18_20_54,1,0059,0059,35,1795.6,0,0,61,8,0,2.87823,0,1.16415,3141,37,728.7
2019_05_30_18_20_54,1,0059,0059,36,1750.78,0,0,54,8,0,2.86742,0,1.4674,3141,37,770.778
2019_05_30_18_20_54,1,0059,0059,37,1733.69,0,0,101,8,0,2.8746,0,0.439469,3141,37,763.938
2019_05_30_18_20_54,1,0059,0059,1,556,0.227273,0.409091,141,8,1,3.23333,0,0,2909,33,452.773
2019_05_30_18_20_54,1,0059,0059,2,654.25,1.41667,6.5,74,8,1,3.23688,0,2.3547,2909,33,443.5
2019_05_30_18_20_54,1,0059,0059,3,651.8,1.4,6.3,60,8,1,3.10669,0,0.269045,2909,33,454.5
2019_05_30_18_20_54,1,0059,0059,4,649.222,1.33333,6,54,8,1,3.0676,0,0.322907,2909,33,441.222
2019_05_30_18_20_54,1,0059,0059,5,677.647,1.94118,7.82353,108,8,1,3.05437,0,1.49743,2909,33,385.294
2019_05_30_18_20_54,1,0059,0059,6,661.857,1.57143,6.85714,87,8,1,3.10118,0,1.66097,2909,33,453.071
2019_05_30_18_20_54,1,0059,0059,7,835,3.88889,17.8889,53,8,1,3.09642,0,4.3591,2909,33,394
2019_05_30_18_20_54,1,0059,0059,8,806.133,3.2,15.9333,93,8,1,3.03031,0,0.814642,2909,33,412.2
2019_05_30_18_20_54,1,0059,0059,9,977.765,4.88235,26.7647,107,8,1,3.10955,0,4.32262,2909,33,470.941
2019_05_30_18_20_54,1,0059,0059,10,961.308,5,25.4615,80,8,1,3.14472,0,0.397598,2909,33,468.385
2019_05_30_18_20_54,1,0059,0059,11,983.313,5,27,100,8,1,3.13015,0,0.919903,2909,33,436.75
2019_05_30_18_20_54,1,0059,0059,12,1127,6.66667,35.8333,74,8,1,3.08062,0,3.42636,2909,33,437.75
2019_05_30_18_20_54,1,0059,0059,13,1141.5,7,36.8571,88,8,1,3.01177,0,0.363219,2909,33,442.357
2019_05_30_18_20_54,1,0059,0059,14,1126.1,7,36.1,61,8,1,3.04353,0,0.687655,2909,33,466.7
2019_05_30_18_20_54,1,0059,0059,15,1282.92,8.84615,45.5385,80,8,1,3.08808,0,3.76357,2909,33,448.538
2019_05_30_18_20_54,1,0059,0059,16,1307.38,9,47.25,47,8,1,3.12722,0,1.0495,2909,33,412
2019_05_30_18_20_54,1,0059,0059,17,1260.44,9,44.3333,113,8,1,3.10778,0,1.32882,2909,33,441.944
2019_05_30_18_20_54,1,0059,0059,18,1315.83,9,48,74,8,1,3.21113,0,1.38611,2909,33,424.5
2019_05_30_18_20_54,1,0059,0059,19,1314.3,9,47.8,60,8,1,3.12841,0,0.464586,2909,33,443.9
2019_05_30_18_20_54,1,0059,0059,20,1310.29,9,47.5,87,8,1,3.15756,0,0.54462,2909,33,466.357
2019_05_30_18_20_54,1,0059,0059,21,1740.08,0,0,80,8,1,2.87783,0,12.063,2909,33,746.231
2019_05_30_18_20_54,1,0059,0059,22,1708.75,0,0,48,8,1,3.04511,0,0.897258,2909,33,767
2019_05_30_18_20_54,1,0059,0059,23,1770,0,0,87,8,1,3.19938,0,1.54712,2909,33,745.786
2019_05_30_18_20_54,1,0059,0059,24,1656.75,0,0,100,8,1,3.16891,0,2.72018,2909,33,759.063
2019_05_30_18_20_54,1,0059,0059,25,1708.76,0,0,187,8,1,3.1164,0,1.4409,2909,33,728.414
2019_05_30_18_20_54,1,0059,0059,26,1753.7,0,0,61,8,1,3.21099,0,1.34926,2909,33,762.7
2019_05_30_18_20_54,1,0059,0059,27,1725.57,0,0,195,8,1,3.16692,0,0.72436,2909,33,751.333
2019_05_30_18_20_54,1,0059,0059,28,1776.78,0,0,54,8,1,2.94895,0,1.61493,2909,33,707.111
2019_05_30_18_20_54,1,0059,0059,29,1653.64,0,0,67,8,1,2.97295,0,3.41885,2909,33,780.545
2019_05_30_18_20_54,1,0059,0059,30,1685.4,0,0,127,8,1,2.83806,0,0.905001,2909,33,759.85
2019_05_30_18_20_54,1,0059,0059,31,1757.08,0,0,81,8,1,2.82163,0,1.76606,2909,33,741.462
2019_05_30_18_20_54,1,0059,0059,32,1698.69,0,0,80,8,1,2.83162,0,1.39359,2909,33,741.615
2019_05_30_18_20_54,1,0059,0059,33,1650.94,0,0,101,8,1,2.81634,0,1.28469,2909,33,766.438
2019_05_30_18_20_54,1,0068,0068,1,708.545,1,2.27273,67,7,0,2.78168,0,0,1719,23,478
2019_05_30_18_20_54,1,0068,0068,2,700.8,0.92,1.76,160,7,0,2.76783,0,1.50366,1719,23,415.48
2019_05_30_18_20_54,1,0068,0068,3,761.286,1.92857,5.78571,87,7,0,2.7944,0,1.5689,1719,23,441.214
2019_05_30_18_20_54,1,0068,0068,4,767.5,2,5.875,47,7,0,2.83367,0,1.03628,1719,23,398.25
2019_05_30_18_20_54,1,0068,0068,5,781.667,2,6.77778,53,7,0,2.84003,0,2.16032,1719,23,487.667
2019_05_30_18_20_54,1,0068,0068,6,944.917,3.83333,17.0833,74,7,0,2.78527,0,3.98081,1719,23,452.417
2019_05_30_18_20_54,1,0068,0068,7,941.333,3.77778,16.8889,53,7,0,2.81048,0,0.325128,1719,23,465.556
2019_05_30_18_20_54,1,0068,0068,8,894.111,3,13.7778,54,7,0,2.7166,0,1.13272,1719,23,470.222
2019_05_30_18_20_54,1,0068,0068,9,914.875,3.25,15.125,47,7,0,2.80831,0,1.10712,1719,23,428.75
2019_05_30_18_20_54,1,0068,0068,10,1025,4.91667,22.0833,73,7,0,2.71949,0,2.65452,1719,23,412.833
2019_05_30_18_20_54,1,0068,0068,11,978.3,4,19.2,60,7,0,2.87398,0,1.31048,1719,23,441.7
2019_05_30_18_20_54,1,0068,0068,12,1018.33,4.88889,21.7778,54,7,0,2.83348,0,0.974189,1719,23,433.778
2019_05_30_18_20_54,1,0068,0068,13,1027.38,4.75,22.125,46,7,0,2.86531,0,0.693277,1719,23,461.375
2019_05_30_18_20_54,1,0068,0068,14,1017.85,4.84615,21.6923,80,7,0,2.86924,0,0.424441,1719,23,476.385
